district,state,latitude,longitude,crimeType,severity,year,timeOfDay,caseCount,source
Hamirpur,Himachal Pradesh,19.991265,78.381028,CRUELTY_BY_HUSBAND,MEDIUM,2014,MORNING,1,synthetic
Kangra,Himachal Pradesh,32.117891,76.422416,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Kangra,Himachal Pradesh,32.191033,76.166209,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kangra,Himachal Pradesh,32.085812,76.398278,ASSAULT_ON_WOMEN,MEDIUM,2014,MORNING,1,synthetic
Kangra,Himachal Pradesh,32.225031,76.184709,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Kangra,Himachal Pradesh,32.132936,76.099234,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Kinnaur,Himachal Pradesh,19.839044,78.364188,RAPE,HIGH,2014,EVENING,1,synthetic
Kinnaur,Himachal Pradesh,20.671214,78.547377,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kinnaur,Himachal Pradesh,19.509596,79.917502,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Kinnaur,Himachal Pradesh,21.232886,78.010011,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Kinnaur,Himachal Pradesh,21.615975,78.150215,CRUELTY_BY_HUSBAND,MEDIUM,2014,AFTERNOON,1,synthetic
Kullu,Himachal Pradesh,20.943079,78.884701,RAPE,HIGH,2014,EVENING,1,synthetic
Kullu,Himachal Pradesh,19.532587,79.91964,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Kullu,Himachal Pradesh,20.302118,78.624118,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Kullu,Himachal Pradesh,21.08947,78.058345,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Lahaul & Spiti,Himachal Pradesh,19.939444,79.188831,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Mandi,Himachal Pradesh,31.998281,77.101514,RAPE,HIGH,2014,EVENING,1,synthetic
Mandi,Himachal Pradesh,31.873335,76.99064,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Mandi,Himachal Pradesh,31.617435,77.053333,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Mandi,Himachal Pradesh,31.738412,76.904147,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Mandi,Himachal Pradesh,31.600288,76.82175,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Shimla,Himachal Pradesh,31.303865,77.03054,RAPE,HIGH,2014,NIGHT,1,synthetic
Shimla,Himachal Pradesh,31.187678,77.336869,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Shimla,Himachal Pradesh,31.294931,77.23855,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Shimla,Himachal Pradesh,30.978027,77.359435,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Shimla,Himachal Pradesh,31.144767,77.156243,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Sirmaur,Himachal Pradesh,20.136088,79.085221,RAPE,HIGH,2014,MORNING,1,synthetic
Sirmaur,Himachal Pradesh,21.453386,79.16857,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Sirmaur,Himachal Pradesh,19.844395,79.564504,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Sirmaur,Himachal Pradesh,20.976918,79.366813,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Sirmaur,Himachal Pradesh,20.507461,79.898643,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Solan,Himachal Pradesh,30.994998,76.965653,RAPE,HIGH,2014,NIGHT,1,synthetic
Solan,Himachal Pradesh,30.704475,77.065822,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Solan,Himachal Pradesh,30.931335,77.145217,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Solan,Himachal Pradesh,30.934821,77.063727,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Una,Himachal Pradesh,20.891111,79.563739,RAPE,HIGH,2014,EVENING,1,synthetic
Una,Himachal Pradesh,20.240145,78.677191,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Una,Himachal Pradesh,19.9349,78.725755,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Una,Himachal Pradesh,21.016471,80.010964,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Una,Himachal Pradesh,20.138234,79.222207,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Una,Himachal Pradesh,20.718726,78.774656,CRUELTY_BY_HUSBAND,MEDIUM,2014,AFTERNOON,1,synthetic
Total District(S),Himachal Pradesh,20.608128,79.209059,RAPE,HIGH,2014,MORNING,1,synthetic
Total District(S),Himachal Pradesh,20.583326,79.770658,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Total District(S),Himachal Pradesh,19.507138,78.250104,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Total District(S),Himachal Pradesh,20.74293,78.094409,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Total District(S),Himachal Pradesh,20.45748,79.678172,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Total District(S),Himachal Pradesh,20.169981,79.162254,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Anantnag,Jammu & Kashmir,20.426522,79.605449,RAPE,HIGH,2014,MORNING,1,synthetic
Anantnag,Jammu & Kashmir,20.986342,78.492911,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Anantnag,Jammu & Kashmir,19.720329,79.178415,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Anantnag,Jammu & Kashmir,19.795709,79.000466,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Awantipora,Jammu & Kashmir,20.314702,79.815864,RAPE,HIGH,2014,EVENING,1,synthetic
Awantipora,Jammu & Kashmir,20.206804,79.109836,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Awantipora,Jammu & Kashmir,21.235571,79.367112,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Awantipora,Jammu & Kashmir,21.712666,80.075843,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Bandipora,Jammu & Kashmir,20.88923,78.266519,RAPE,HIGH,2014,EVENING,1,synthetic
Bandipora,Jammu & Kashmir,20.5908,78.787582,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Bandipora,Jammu & Kashmir,20.812528,79.695992,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Bandipora,Jammu & Kashmir,21.625575,79.626059,INSULT_TO_MODESTY,MEDIUM,2014,AFTERNOON,1,synthetic
Bandipora,Jammu & Kashmir,20.31971,78.256838,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Baramulla,Jammu & Kashmir,20.820928,78.807007,RAPE,HIGH,2014,MORNING,1,synthetic
Baramulla,Jammu & Kashmir,19.704015,78.65543,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Baramulla,Jammu & Kashmir,20.608787,80.147306,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Baramulla,Jammu & Kashmir,20.012908,79.933713,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Baramulla,Jammu & Kashmir,20.247201,78.821305,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Budgam,Jammu & Kashmir,20.415513,79.44181,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Budgam,Jammu & Kashmir,19.810355,79.356082,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Budgam,Jammu & Kashmir,20.939845,79.992382,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Budgam,Jammu & Kashmir,20.411053,78.625822,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Budgam,Jammu & Kashmir,21.470085,78.268562,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Crime Srinagar,Jammu & Kashmir,21.09432,78.419498,RAPE,HIGH,2014,MORNING,1,synthetic
Doda,Jammu & Kashmir,22.512551,73.198252,RAPE,HIGH,2014,NIGHT,1,synthetic
Doda,Jammu & Kashmir,22.322835,73.215995,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Doda,Jammu & Kashmir,22.236433,73.292226,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Doda,Jammu & Kashmir,22.430035,73.278075,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Doda,Jammu & Kashmir,22.418427,73.139942,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Ganderbal,Jammu & Kashmir,20.152687,78.717335,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Ganderbal,Jammu & Kashmir,20.427739,79.387075,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Ganderbal,Jammu & Kashmir,20.662336,79.092237,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Handwara,Jammu & Kashmir,21.176135,79.689135,RAPE,HIGH,2014,NIGHT,1,synthetic
Handwara,Jammu & Kashmir,21.146227,78.533189,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Handwara,Jammu & Kashmir,21.428992,78.897652,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Handwara,Jammu & Kashmir,21.032586,79.588191,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Jammu,Jammu & Kashmir,19.952788,78.948846,RAPE,HIGH,2014,NIGHT,1,synthetic
Jammu,Jammu & Kashmir,19.755844,78.291762,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Jammu,Jammu & Kashmir,20.059723,78.669815,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Jammu,Jammu & Kashmir,19.851558,78.639778,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Jammu,Jammu & Kashmir,21.063384,78.842794,INSULT_TO_MODESTY,MEDIUM,2014,AFTERNOON,1,synthetic
Jammu,Jammu & Kashmir,19.831299,79.215074,CRUELTY_BY_HUSBAND,MEDIUM,2014,AFTERNOON,1,synthetic
Kargil,Jammu & Kashmir,20.865023,79.492356,RAPE,HIGH,2014,EVENING,1,synthetic
Kargil,Jammu & Kashmir,19.592207,79.771596,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kathua,Jammu & Kashmir,21.356755,78.04082,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Kathua,Jammu & Kashmir,20.718097,78.691295,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kathua,Jammu & Kashmir,20.904348,78.092149,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Kathua,Jammu & Kashmir,20.697736,79.152806,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Kathua,Jammu & Kashmir,21.066403,79.646555,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Kathua,Jammu & Kashmir,21.308407,78.340145,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Kishtwar,Jammu & Kashmir,20.127482,78.637528,RAPE,HIGH,2014,EVENING,1,synthetic
Kishtwar,Jammu & Kashmir,20.536501,78.590811,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kishtwar,Jammu & Kashmir,20.014327,78.690125,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Kishtwar,Jammu & Kashmir,19.68659,79.117094,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Kulgam,Jammu & Kashmir,20.699607,78.992879,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Kulgam,Jammu & Kashmir,20.789526,78.619382,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Kulgam,Jammu & Kashmir,19.729537,78.926388,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Kulgam,Jammu & Kashmir,21.238479,78.961049,INSULT_TO_MODESTY,MEDIUM,2014,MORNING,1,synthetic
Kupwara,Jammu & Kashmir,20.149969,79.474266,RAPE,HIGH,2014,EVENING,1,synthetic
Kupwara,Jammu & Kashmir,20.55236,78.171274,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Kupwara,Jammu & Kashmir,20.753296,79.528718,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Kupwara,Jammu & Kashmir,20.287648,77.988957,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Kupwara,Jammu & Kashmir,21.455761,78.182941,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Leh,Jammu & Kashmir,20.313472,79.294696,RAPE,HIGH,2014,EVENING,1,synthetic
Leh,Jammu & Kashmir,21.23913,79.572879,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Leh,Jammu & Kashmir,21.111079,79.0932,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Poonch,Jammu & Kashmir,20.658398,78.191521,RAPE,HIGH,2014,MORNING,1,synthetic
Poonch,Jammu & Kashmir,20.038584,79.166159,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Poonch,Jammu & Kashmir,20.088434,78.69952,ASSAULT_ON_WOMEN,MEDIUM,2014,MORNING,1,synthetic
Poonch,Jammu & Kashmir,21.312535,78.77091,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Poonch,Jammu & Kashmir,20.541055,79.005315,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Pulwama,Jammu & Kashmir,20.12707,78.938825,RAPE,HIGH,2014,NIGHT,1,synthetic
Pulwama,Jammu & Kashmir,21.218999,79.318505,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Pulwama,Jammu & Kashmir,21.253332,77.886893,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Pulwama,Jammu & Kashmir,20.49871,78.431797,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Pulwama,Jammu & Kashmir,20.95055,79.553474,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Railways Jammu,Jammu & Kashmir,20.434466,77.92532,ASSAULT_ON_WOMEN,MEDIUM,2014,MORNING,1,synthetic
Railways Jammu,Jammu & Kashmir,20.483899,79.524474,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Railways Kashmir,Jammu & Kashmir,21.370089,78.421818,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Railways Katra,Jammu & Kashmir,20.506018,78.73774,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Rajouri,Jammu & Kashmir,20.371704,79.596606,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Rajouri,Jammu & Kashmir,20.250347,79.953401,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Rajouri,Jammu & Kashmir,20.861403,78.426505,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Rajouri,Jammu & Kashmir,20.887056,78.157413,INSULT_TO_MODESTY,MEDIUM,2014,AFTERNOON,1,synthetic
Rajouri,Jammu & Kashmir,21.46173,78.213082,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Ramban,Jammu & Kashmir,19.76975,79.992177,RAPE,HIGH,2014,EVENING,1,synthetic
Ramban,Jammu & Kashmir,20.433901,79.036643,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Ramban,Jammu & Kashmir,20.645754,78.820892,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Ramban,Jammu & Kashmir,21.121826,78.424474,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Ramban,Jammu & Kashmir,20.481426,79.887761,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Reasi,Jammu & Kashmir,20.542961,79.394886,RAPE,HIGH,2014,NIGHT,1,synthetic
Reasi,Jammu & Kashmir,19.75889,79.071791,KIDNAPPING_ABDUCTION,HIGH,2014,MORNING,1,synthetic
Reasi,Jammu & Kashmir,20.595121,78.285285,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Reasi,Jammu & Kashmir,19.830646,78.339577,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Reasi,Jammu & Kashmir,20.247403,79.523424,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Samba,Jammu & Kashmir,21.656781,84.118219,RAPE,HIGH,2014,EVENING,1,synthetic
Samba,Jammu & Kashmir,21.451271,84.06885,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Samba,Jammu & Kashmir,21.339087,83.961454,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Samba,Jammu & Kashmir,21.579575,83.905691,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Shopian,Jammu & Kashmir,20.043953,79.527728,RAPE,HIGH,2014,NIGHT,1,synthetic
Shopian,Jammu & Kashmir,21.324795,78.776736,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Shopian,Jammu & Kashmir,21.596689,78.744971,ASSAULT_ON_WOMEN,MEDIUM,2014,MORNING,1,synthetic
Shopian,Jammu & Kashmir,19.836632,79.765619,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Sopore,Jammu & Kashmir,20.999659,78.285737,RAPE,HIGH,2014,EVENING,1,synthetic
Sopore,Jammu & Kashmir,21.629152,78.567484,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Sopore,Jammu & Kashmir,19.806786,79.903633,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Sopore,Jammu & Kashmir,20.996898,80.104126,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Srinagar,Jammu & Kashmir,20.142723,79.676971,RAPE,HIGH,2014,NIGHT,1,synthetic
Srinagar,Jammu & Kashmir,20.650931,79.247661,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Srinagar,Jammu & Kashmir,20.783094,78.564249,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Srinagar,Jammu & Kashmir,20.606425,79.290027,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Srinagar,Jammu & Kashmir,21.10754,78.468558,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Udhampur,Jammu & Kashmir,20.323934,78.391144,RAPE,HIGH,2014,NIGHT,1,synthetic
Udhampur,Jammu & Kashmir,19.969832,78.405834,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Udhampur,Jammu & Kashmir,19.776993,78.87057,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Udhampur,Jammu & Kashmir,20.109415,78.281458,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Udhampur,Jammu & Kashmir,21.495017,78.773095,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Total District(S),Jammu & Kashmir,20.315197,79.384264,RAPE,HIGH,2014,NIGHT,1,synthetic
Total District(S),Jammu & Kashmir,21.21205,79.18697,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Total District(S),Jammu & Kashmir,20.581944,78.864186,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Total District(S),Jammu & Kashmir,20.133536,78.773214,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Total District(S),Jammu & Kashmir,20.402712,78.352944,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Total District(S),Jammu & Kashmir,20.572481,79.059819,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Bokaro,Jharkhand,23.61257,86.343692,RAPE,HIGH,2014,EVENING,1,synthetic
Bokaro,Jharkhand,23.573056,86.199246,KIDNAPPING_ABDUCTION,HIGH,2014,MORNING,1,synthetic
Bokaro,Jharkhand,23.682291,86.040193,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Bokaro,Jharkhand,23.851331,85.888471,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Chaibasa,Jharkhand,23.288977,85.106469,RAPE,HIGH,2014,NIGHT,1,synthetic
Chaibasa,Jharkhand,23.509529,85.286512,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Chaibasa,Jharkhand,24.059629,84.856495,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Chaibasa,Jharkhand,24.059559,84.815878,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Chaibasa,Jharkhand,23.55874,85.304289,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Chatra,Jharkhand,23.375007,85.442311,RAPE,HIGH,2014,NIGHT,1,synthetic
Chatra,Jharkhand,23.74942,84.87798,KIDNAPPING_ABDUCTION,HIGH,2014,AFTERNOON,1,synthetic
Chatra,Jharkhand,23.332051,85.315196,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Chatra,Jharkhand,23.81239,85.410161,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Chatra,Jharkhand,23.837915,85.003501,INSULT_TO_MODESTY,MEDIUM,2014,EVENING,1,synthetic
Chatra,Jharkhand,23.057937,85.414851,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Deoghar,Jharkhand,23.295786,85.068838,RAPE,HIGH,2014,EVENING,1,synthetic
Deoghar,Jharkhand,24.181918,85.102141,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Deoghar,Jharkhand,23.859987,85.428336,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Deoghar,Jharkhand,23.807759,85.759828,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Deoghar,Jharkhand,23.392714,85.425289,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Dhanbad,Jharkhand,23.600722,86.478256,RAPE,HIGH,2014,EVENING,1,synthetic
Dhanbad,Jharkhand,23.991188,86.283096,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Dhanbad,Jharkhand,23.851251,86.304788,DOWRY_DEATH,HIGH,2014,AFTERNOON,1,synthetic
Dhanbad,Jharkhand,23.709398,86.313944,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Dhanbad,Jharkhand,23.691419,86.457817,CRUELTY_BY_HUSBAND,MEDIUM,2014,MORNING,1,synthetic
Dhanbad Railway,Jharkhand,23.844361,86.525293,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Dhanbad Railway,Jharkhand,23.735031,86.503722,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Dhanbad Railway,Jharkhand,23.820168,86.292553,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Dumka,Jharkhand,23.200473,85.089668,RAPE,HIGH,2014,EVENING,1,synthetic
Dumka,Jharkhand,23.699548,85.725966,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Dumka,Jharkhand,23.664265,85.509832,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Dumka,Jharkhand,23.245438,84.769074,ASSAULT_ON_WOMEN,MEDIUM,2014,EVENING,1,synthetic
Dumka,Jharkhand,24.082179,85.544054,INSULT_TO_MODESTY,MEDIUM,2014,NIGHT,1,synthetic
Dumka,Jharkhand,23.672367,85.186417,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Garhwa,Jharkhand,23.137441,85.321214,RAPE,HIGH,2014,EVENING,1,synthetic
Garhwa,Jharkhand,23.385461,85.453088,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Garhwa,Jharkhand,23.423539,85.332274,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Garhwa,Jharkhand,23.860184,85.600721,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Garhwa,Jharkhand,23.434009,85.436828,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Giridih,Jharkhand,23.889337,85.629267,RAPE,HIGH,2014,NIGHT,1,synthetic
Giridih,Jharkhand,23.595332,85.210106,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Giridih,Jharkhand,23.45324,85.465165,ASSAULT_ON_WOMEN,MEDIUM,2014,NIGHT,1,synthetic
Giridih,Jharkhand,23.338148,85.568332,CRUELTY_BY_HUSBAND,MEDIUM,2014,EVENING,1,synthetic
Godda,Jharkhand,24.080192,85.223188,RAPE,HIGH,2014,NIGHT,1,synthetic
Godda,Jharkhand,23.776704,85.596077,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Godda,Jharkhand,23.124644,84.874332,DOWRY_DEATH,HIGH,2014,EVENING,1,synthetic
Godda,Jharkhand,23.356655,85.613447,CRUELTY_BY_HUSBAND,MEDIUM,2014,MORNING,1,synthetic
Gumla,Jharkhand,23.111023,85.103626,RAPE,HIGH,2014,NIGHT,1,synthetic
Gumla,Jharkhand,23.535584,85.276508,KIDNAPPING_ABDUCTION,HIGH,2014,NIGHT,1,synthetic
Gumla,Jharkhand,23.937252,85.336869,DOWRY_DEATH,HIGH,2014,NIGHT,1,synthetic
Gumla,Jharkhand,23.776512,84.953698,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Gumla,Jharkhand,23.80551,85.248713,CRUELTY_BY_HUSBAND,MEDIUM,2014,NIGHT,1,synthetic
Hazaribagh,Jharkhand,23.546463,85.587913,RAPE,HIGH,2014,AFTERNOON,1,synthetic
Hazaribagh,Jharkhand,23.112025,85.081315,KIDNAPPING_ABDUCTION,HIGH,2014,EVENING,1,synthetic
Hazaribagh,Jharkhand,23.616943,85.037332,DOWRY_DEATH,HIGH,2014,AFTERNOON,1,synthetic
Hazaribagh,Jharkhand,23.262209,85.750211,ASSAULT_ON_WOMEN,MEDIUM,2014,AFTERNOON,1,synthetic
Hazaribagh,Jharkhand,24.139998,84.934975,CRUELTY_BY_HUSBAND,MEDIUM,2014,AFTERNOON,1,synthetic
Jamshedpur,Jharkhand,22.722147,86.098803,RAPE,HIGH,2014,NIGHT,1,synthetic
Jamshedpur,Jharkhand,22.808252,86.184835,KIDNAPPING_ABDUCTION,HIGH,2014,MORNING,1,synthetic
