latitude,longitude,gridResolution,riskScore,riskLevel,crimeDensity,nightCrimeRate,severityScore,crimeCount,year
20.295,78.285,0.005,7.56,SAFE,4.2441,1.0,2.52,2,
20.575,79.12,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
20.58,79.285,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
20.525,79.32,0.005,9.6,SAFE,4.2441,0.8333,3.2,2,
20.715,79.2,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
20.525,79.195,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
20.62,79.275,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
20.61,79.24,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.71,78.99,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.72,79.175,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.55,79.3,0.005,23.52,SAFE,19.806,1.0,7.84,2,
21.395,78.51,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
21.125,78.465,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
21.175,78.385,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
21.115,78.595,0.005,18.48,SAFE,14.8545,1.0,6.16,2,
21.285,78.395,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
21.245,78.535,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
21.28,78.425,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
21.34,78.555,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
20.28,78.05,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
20.23,77.93,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
20.3,78.085,0.005,99.6,CRITICAL,84.1754,0.0,33.2,2,
20.165,78.055,0.005,55.2,MODERATE,32.5384,0.0,36.8,1,
20.315,78.01,0.005,55.2,MODERATE,32.5384,0.0,36.8,1,
20.255,78.155,0.005,55.2,MODERATE,32.5384,0.0,36.8,1,
20.325,77.89,0.005,77.28,HIGH,32.5384,1.0,51.52,1,
20.115,78.195,0.005,77.28,HIGH,32.5384,1.0,51.52,1,
20.365,77.995,0.005,70.56,HIGH,59.4179,1.0,47.04,1,
20.24,78.01,0.005,70.56,HIGH,59.4179,1.0,47.04,1,
20.165,77.99,0.005,70.56,HIGH,59.4179,1.0,47.04,1,
20.165,78.165,0.005,70.56,HIGH,59.4179,1.0,47.04,1,
20.31,78.095,0.005,70.56,HIGH,59.4179,1.0,47.04,1,
20.29,78.125,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.17,78.1,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.375,77.95,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
20.315,78.03,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
20.32,78.01,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
20.175,78.09,0.005,63.84,HIGH,53.759,1.0,21.28,2,
20.355,78.105,0.005,10.08,SAFE,8.4883,1.0,6.72,1,
20.295,78.02,0.005,10.08,SAFE,8.4883,1.0,6.72,1,
20.41,78.1,0.005,10.08,SAFE,8.4883,1.0,6.72,1,
20.235,78.005,0.005,10.08,SAFE,8.4883,1.0,6.72,1,
26.28,92.645,0.005,100.0,CRITICAL,77.1018,0.0,87.2,1,
26.205,92.765,0.005,100.0,CRITICAL,77.1018,1.0,122.08,1,
26.275,92.78,0.005,100.0,CRITICAL,109.6402,1.0,173.6,1,
26.21,92.675,0.005,100.0,CRITICAL,109.6402,1.0,173.6,1,
26.34,92.875,0.005,100.0,CRITICAL,109.6402,1.0,173.6,1,
26.31,92.9,0.005,100.0,CRITICAL,370.6545,1.0,190.12,2,
26.295,92.85,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.305,92.77,0.005,14.4,SAFE,8.4883,0.0,9.6,1,
26.33,92.805,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.16,92.64,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.09,92.795,0.005,54.6,MODERATE,45.9781,1.0,36.4,1,
26.15,92.825,0.005,54.6,MODERATE,45.9781,1.0,36.4,1,
26.235,92.88,0.005,54.6,MODERATE,45.9781,1.0,36.4,1,
26.455,92.86,0.005,100.0,CRITICAL,165.5213,0.1581,60.12,2,
26.365,92.705,0.005,100.0,CRITICAL,139.3491,1.0,110.32,1,
26.335,92.82,0.005,100.0,CRITICAL,139.3491,0.0,78.8,1,
26.195,92.92,0.005,100.0,CRITICAL,142.1785,1.0,57.4,2,
26.055,93.17,0.005,27.6,SAFE,16.2692,0.0,18.4,1,
26.195,93.205,0.005,27.6,SAFE,16.2692,0.0,18.4,1,
25.995,93.04,0.005,38.64,MODERATE,16.2692,1.0,25.76,1,
26.16,93.02,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.065,93.09,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.135,92.98,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.08,93.055,0.005,50.4,MODERATE,29.7089,0.0,33.6,1,
26.21,93.175,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.03,93.06,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.145,93.055,0.005,100.0,CRITICAL,51.637,1.0,40.88,2,
26.17,93.185,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
26.03,93.05,0.005,11.76,SAFE,9.903,1.0,7.84,1,
26.125,93.215,0.005,11.76,SAFE,9.903,1.0,7.84,1,
26.28,93.05,0.005,11.76,SAFE,9.903,1.0,7.84,1,
26.065,93.085,0.005,14.4,SAFE,16.9765,0.0,9.6,1,
26.115,93.22,0.005,20.16,SAFE,16.9765,1.0,13.44,1,
25.965,93.12,0.005,20.16,SAFE,16.9765,1.0,13.44,1,
25.91,93.025,0.005,15.24,SAFE,17.6839,0.04,5.08,2,
26.22,92.97,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
26.185,92.855,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
26.19,93.12,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
26.375,93.02,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.335,92.985,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.35,92.985,0.005,100.0,CRITICAL,45.9781,1.0,72.8,1,
26.465,93.01,0.005,100.0,CRITICAL,45.9781,1.0,72.8,1,
26.385,92.91,0.005,100.0,CRITICAL,45.9781,1.0,72.8,1,
26.45,92.89,0.005,100.0,CRITICAL,45.9781,1.0,72.8,1,
26.275,92.94,0.005,78.0,HIGH,45.9781,0.0,52.0,1,
26.19,92.965,0.005,16.8,SAFE,9.903,0.0,11.2,1,
26.435,92.935,0.005,23.52,SAFE,9.903,1.0,15.68,1,
26.3,93.09,0.005,23.52,SAFE,9.903,1.0,15.68,1,
26.375,92.96,0.005,23.52,SAFE,9.903,1.0,15.68,1,
26.28,92.96,0.005,38.64,MODERATE,32.5384,1.0,25.76,1,
26.255,92.875,0.005,50.4,MODERATE,37.4899,1.0,16.8,2,
26.305,92.96,0.005,27.6,SAFE,32.5384,0.0,18.4,1,
26.305,92.935,0.005,100.0,CRITICAL,92.6636,1.0,60.48,2,
26.31,92.855,0.005,100.0,CRITICAL,204.4259,1.0,99.68,2,
26.39,92.91,0.005,100.0,CRITICAL,157.033,1.0,124.32,1,
26.255,92.915,0.005,100.0,CRITICAL,157.033,1.0,124.32,1,
26.395,93.02,0.005,100.0,CRITICAL,157.033,1.0,124.32,1,
26.105,93.08,0.005,87.6,CRITICAL,51.637,0.0,58.4,1,
26.1,93.055,0.005,100.0,CRITICAL,51.637,1.0,81.76,1,
26.185,93.015,0.005,100.0,CRITICAL,51.637,1.0,81.76,1,
26.13,93.03,0.005,100.0,CRITICAL,51.637,1.0,81.76,1,
26.03,93.065,0.005,87.6,CRITICAL,51.637,0.0,58.4,1,
26.17,93.145,0.005,100.0,CRITICAL,108.2255,1.0,171.36,1,
26.15,93.045,0.005,100.0,CRITICAL,108.2255,1.0,171.36,1,
26.24,93.015,0.005,100.0,CRITICAL,108.2255,1.0,171.36,1,
26.055,93.095,0.005,100.0,CRITICAL,108.2255,1.0,171.36,1,
26.08,93.16,0.005,25.2,SAFE,10.6103,1.0,16.8,1,
26.085,92.925,0.005,25.2,SAFE,10.6103,1.0,16.8,1,
26.095,93.07,0.005,25.2,SAFE,10.6103,1.0,16.8,1,
26.11,93.005,0.005,100.0,CRITICAL,276.5762,1.0,109.48,2,
26.115,93.11,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
26.17,93.03,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
26.125,93.02,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
25.95,93.02,0.005,100.0,CRITICAL,356.5074,0.0,201.6,1,
26.05,93.06,0.005,100.0,CRITICAL,484.5388,0.7358,213.52,2,
26.09,93.03,0.005,100.0,CRITICAL,356.5074,1.0,282.24,1,
26.03,93.125,0.005,100.0,CRITICAL,356.5074,1.0,282.24,1,
26.095,93.13,0.005,100.0,CRITICAL,356.5074,0.0,201.6,1,
26.4,93.185,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
26.535,93.115,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
26.435,93.13,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
26.26,93.165,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
26.39,93.075,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
26.235,92.955,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.295,93.24,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.38,93.19,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
26.295,93.07,0.005,100.0,CRITICAL,74.2724,1.0,58.8,2,
26.39,93.11,0.005,2.4,SAFE,1.4147,0.0,1.6,1,
26.405,93.245,0.005,2.4,SAFE,1.4147,0.0,1.6,1,
26.31,93.08,0.005,17.52,SAFE,7.7809,0.8182,5.84,2,
26.56,93.19,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
26.365,93.14,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
26.46,93.275,0.005,1.8,SAFE,2.1221,0.0,1.2,1,
26.43,93.205,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
26.425,93.3,0.005,46.2,MODERATE,38.9046,1.0,30.8,1,
26.375,93.06,0.005,46.2,MODERATE,38.9046,1.0,30.8,1,
26.385,92.865,0.005,100.0,CRITICAL,68.6135,1.0,108.64,1,
26.315,92.895,0.005,100.0,CRITICAL,122.3726,0.5607,69.52,2,
26.21,92.735,0.005,100.0,CRITICAL,68.6135,1.0,108.64,1,
26.185,92.86,0.005,100.0,CRITICAL,68.6135,0.0,77.6,1,
26.225,92.83,0.005,100.0,CRITICAL,87.0048,1.0,137.76,1,
26.28,92.915,0.005,100.0,CRITICAL,87.0048,1.0,137.76,1,
26.15,92.74,0.005,100.0,CRITICAL,87.0048,1.0,137.76,1,
26.135,92.725,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
26.25,92.8,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
26.27,92.71,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
26.21,92.84,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
26.08,92.945,0.005,100.0,CRITICAL,159.1551,1.0,126.0,1,
26.335,92.85,0.005,100.0,CRITICAL,185.3272,1.0,83.72,2,
26.33,93.01,0.005,100.0,CRITICAL,159.1551,1.0,126.0,1,
26.125,92.685,0.005,100.0,CRITICAL,159.1551,0.0,90.0,1,
26.105,92.825,0.005,100.0,CRITICAL,159.1551,1.0,126.0,1,
26.205,92.785,0.005,100.0,CRITICAL,267.3805,1.0,211.68,1,
26.215,92.92,0.005,100.0,CRITICAL,267.3805,0.0,151.2,1,
26.32,92.795,0.005,100.0,CRITICAL,267.3805,1.0,211.68,1,
26.34,92.765,0.005,100.0,CRITICAL,275.1614,1.0,112.0,2,
26.085,93.08,0.005,100.0,CRITICAL,53.0517,1.0,84.0,1,
26.08,93.12,0.005,100.0,CRITICAL,53.0517,1.0,84.0,1,
26.085,92.98,0.005,100.0,CRITICAL,53.0517,1.0,84.0,1,
26.225,93.045,0.005,100.0,CRITICAL,99.7372,0.4681,66.96,2,
26.215,93.095,0.005,100.0,CRITICAL,53.759,1.0,85.12,1,
26.185,93.26,0.005,100.0,CRITICAL,53.759,1.0,85.12,1,
26.125,93.15,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.11,93.265,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.135,92.995,0.005,63.84,HIGH,47.3928,1.0,14.1867,3,
26.235,93.115,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.035,93.115,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.245,93.24,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
26.12,93.05,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
26.2,93.085,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
26.04,93.11,0.005,100.0,CRITICAL,86.2974,1.0,68.32,1,
26.185,93.055,0.005,100.0,CRITICAL,86.2974,1.0,68.32,1,
26.21,93.035,0.005,100.0,CRITICAL,86.2974,1.0,68.32,1,
26.115,93.065,0.005,100.0,CRITICAL,86.2974,1.0,68.32,1,
26.075,93.045,0.005,100.0,CRITICAL,86.2974,1.0,68.32,1,
26.13,93.045,0.005,100.0,CRITICAL,128.0314,1.0,202.72,1,
26.015,93.06,0.005,100.0,CRITICAL,128.0314,1.0,202.72,1,
26.06,93.095,0.005,100.0,CRITICAL,128.0314,1.0,202.72,1,
26.05,92.9,0.005,100.0,CRITICAL,158.4477,1.0,250.88,1,
26.08,93.035,0.005,100.0,CRITICAL,158.4477,1.0,250.88,1,
25.87,92.96,0.005,100.0,CRITICAL,158.4477,1.0,250.88,1,
26.145,93.02,0.005,19.2,SAFE,11.3177,0.0,12.8,1,
26.165,93.11,0.005,26.88,SAFE,11.3177,1.0,17.92,1,
26.13,92.88,0.005,100.0,CRITICAL,225.6465,1.0,76.3467,3,
26.235,92.97,0.005,26.88,SAFE,11.3177,1.0,17.92,1,
25.985,92.97,0.005,100.0,CRITICAL,176.839,1.0,140.0,1,
26.23,92.915,0.005,100.0,CRITICAL,198.0597,1.0,86.8,2,
25.935,92.94,0.005,21.84,SAFE,18.3913,1.0,7.28,2,
26.11,92.855,0.005,9.24,SAFE,6.3662,1.0,3.08,2,
25.92,92.925,0.005,100.0,CRITICAL,73.565,1.0,56.28,2,
26.0,92.89,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
26.07,93.0,0.005,100.0,CRITICAL,508.5889,0.0,287.6,1,
25.975,92.975,0.005,100.0,CRITICAL,508.5889,1.0,402.64,1,
26.125,92.925,0.005,100.0,CRITICAL,508.5889,1.0,402.64,1,
26.195,92.945,0.005,100.0,CRITICAL,508.5889,1.0,402.64,1,
26.03,93.085,0.005,100.0,CRITICAL,662.7925,1.0,262.36,2,
27.395,94.955,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
27.465,94.985,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
27.4,94.89,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
27.57,94.845,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
27.65,94.91,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
27.4,94.92,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
27.435,94.81,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
27.54,95.08,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
27.595,94.955,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
27.475,94.715,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
27.545,94.865,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
27.28,94.89,0.005,7.2,SAFE,4.2441,0.0,4.8,1,
27.475,95.0,0.005,7.2,SAFE,4.2441,0.0,4.8,1,
27.47,94.85,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
27.445,94.955,0.005,42.84,MODERATE,36.0752,1.0,28.56,1,
27.54,94.93,0.005,42.84,MODERATE,36.0752,1.0,28.56,1,
27.495,94.94,0.005,30.6,MODERATE,36.0752,0.0,20.4,1,
27.455,94.825,0.005,42.84,MODERATE,36.0752,1.0,28.56,1,
27.455,94.775,0.005,42.84,MODERATE,36.0752,1.0,28.56,1,
27.48,94.9,0.005,100.0,CRITICAL,142.8859,0.7525,62.56,2,
27.47,94.785,0.005,100.0,CRITICAL,107.5181,1.0,85.12,1,
27.37,94.96,0.005,100.0,CRITICAL,107.5181,1.0,85.12,1,
27.635,94.84,0.005,100.0,CRITICAL,107.5181,1.0,85.12,1,
27.525,95.055,0.005,100.0,CRITICAL,107.5181,1.0,85.12,1,
26.345,93.13,0.005,11.76,SAFE,4.9515,1.0,7.84,1,
26.18,92.985,0.005,11.76,SAFE,4.9515,1.0,7.84,1,
26.275,92.76,0.005,100.0,CRITICAL,324.6764,0.9847,129.36,2,
26.2,92.915,0.005,11.76,SAFE,4.9515,1.0,7.84,1,
26.385,92.95,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
26.24,92.9,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
26.05,93.085,0.005,100.0,CRITICAL,163.3992,1.0,129.36,2,
26.0,92.97,0.005,100.0,CRITICAL,84.1754,0.0,95.2,1,
25.825,93.06,0.005,100.0,CRITICAL,84.1754,0.0,95.2,1,
26.045,92.99,0.005,100.0,CRITICAL,82.7606,1.0,131.04,1,
26.0,93.115,0.005,100.0,CRITICAL,112.4696,0.7358,73.92,2,
26.045,93.07,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
25.885,93.05,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.97,92.945,0.005,6.0,SAFE,7.0736,0.0,4.0,1,
25.905,93.115,0.005,6.0,SAFE,7.0736,0.0,4.0,1,
25.955,93.07,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
25.92,92.895,0.005,100.0,CRITICAL,427.9503,1.0,169.4,2,
25.925,93.155,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
26.105,93.145,0.005,100.0,CRITICAL,186.0346,1.0,147.28,1,
25.955,93.005,0.005,100.0,CRITICAL,186.0346,1.0,147.28,1,
26.28,93.275,0.005,67.2,HIGH,28.2942,1.0,44.8,1,
26.185,93.375,0.005,67.2,HIGH,28.2942,1.0,44.8,1,
26.01,93.315,0.005,48.0,MODERATE,28.2942,0.0,32.0,1,
26.165,93.28,0.005,67.2,HIGH,28.2942,1.0,44.8,1,
26.05,93.16,0.005,67.2,HIGH,28.2942,1.0,44.8,1,
26.055,93.26,0.005,100.0,CRITICAL,59.4179,1.0,94.08,1,
26.095,93.2,0.005,100.0,CRITICAL,77.1018,0.7706,52.04,2,
26.265,93.25,0.005,100.0,CRITICAL,59.4179,1.0,94.08,1,
26.175,93.23,0.005,100.0,CRITICAL,59.4179,1.0,94.08,1,
26.155,93.165,0.005,15.12,SAFE,6.3662,1.0,10.08,1,
26.04,93.23,0.005,10.8,SAFE,6.3662,0.0,7.2,1,
26.02,93.195,0.005,10.8,SAFE,6.3662,0.0,7.2,1,
26.11,93.125,0.005,10.8,SAFE,6.3662,0.0,7.2,1,
26.1,93.25,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
26.175,93.195,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
26.155,93.135,0.005,31.08,MODERATE,24.7575,1.0,10.36,2,
26.14,93.195,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
26.175,93.235,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
26.13,93.215,0.005,100.0,CRITICAL,106.1034,0.9867,42.64,2,
26.06,93.205,0.005,100.0,CRITICAL,104.6887,1.0,82.88,1,
25.99,93.175,0.005,100.0,CRITICAL,104.6887,1.0,82.88,1,
26.115,93.09,0.005,100.0,CRITICAL,104.6887,1.0,82.88,1,
26.135,93.14,0.005,100.0,CRITICAL,104.6887,1.0,82.88,1,
26.17,91.81,0.005,84.0,CRITICAL,49.5149,0.0,56.0,1,
26.145,91.635,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
26.09,91.615,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
26.15,91.675,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
26.08,91.72,0.005,100.0,CRITICAL,227.7686,1.0,360.64,1,
26.015,91.805,0.005,100.0,CRITICAL,227.7686,1.0,360.64,1,
26.245,91.825,0.005,100.0,CRITICAL,227.7686,1.0,360.64,1,
26.07,91.785,0.005,100.0,CRITICAL,227.7686,0.0,257.6,1,
26.18,91.885,0.005,100.0,CRITICAL,227.7686,1.0,360.64,1,
26.1,91.82,0.005,14.4,SAFE,8.4883,0.0,9.6,1,
26.24,91.755,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.015,91.7,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.08,91.815,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
26.23,91.75,0.005,99.96,CRITICAL,84.1754,1.0,66.64,1,
26.075,91.79,0.005,99.96,CRITICAL,84.1754,1.0,66.64,1,
26.22,91.885,0.005,99.96,CRITICAL,84.1754,1.0,66.64,1,
26.2,91.59,0.005,99.96,CRITICAL,84.1754,1.0,66.64,1,
26.055,91.835,0.005,99.96,CRITICAL,84.1754,1.0,66.64,1,
26.17,91.865,0.005,100.0,CRITICAL,154.2036,0.0,87.2,1,
26.22,91.825,0.005,100.0,CRITICAL,154.2036,1.0,122.08,1,
26.045,91.81,0.005,100.0,CRITICAL,154.2036,1.0,122.08,1,
26.105,91.655,0.005,100.0,CRITICAL,154.2036,1.0,122.08,1,
26.035,91.66,0.005,100.0,CRITICAL,154.2036,1.0,122.08,1,
25.95,92.97,0.005,86.4,CRITICAL,50.9296,0.0,57.6,1,
25.905,93.16,0.005,100.0,CRITICAL,50.9296,1.0,80.64,1,
26.005,93.095,0.005,100.0,CRITICAL,50.9296,1.0,80.64,1,
25.91,92.945,0.005,86.4,CRITICAL,50.9296,0.0,57.6,1,
25.905,93.1,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.985,93.205,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
25.94,93.17,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
26.1,93.08,0.005,100.0,CRITICAL,230.598,1.0,92.12,2,
26.095,93.175,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.855,93.045,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.95,93.13,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
25.93,93.235,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.975,93.21,0.005,13.44,SAFE,11.3177,1.0,8.96,1,
26.05,93.285,0.005,13.44,SAFE,11.3177,1.0,8.96,1,
26.125,92.995,0.005,9.6,SAFE,11.3177,0.0,6.4,1,
25.985,93.16,0.005,13.44,SAFE,11.3177,1.0,8.96,1,
26.025,93.12,0.005,100.0,CRITICAL,91.2489,1.0,72.24,1,
26.09,92.97,0.005,100.0,CRITICAL,91.2489,1.0,72.24,1,
25.945,93.185,0.005,100.0,CRITICAL,91.2489,1.0,72.24,1,
26.045,93.125,0.005,77.4,HIGH,91.2489,0.0,51.6,1,
26.085,93.065,0.005,100.0,CRITICAL,63.662,1.0,39.48,2,
26.19,93.135,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
26.13,92.98,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.185,93.17,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
25.955,92.91,0.005,100.0,CRITICAL,56.5885,0.6375,40.16,2,
26.17,93.095,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
26.235,93.075,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.125,93.145,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.145,92.945,0.005,61.2,HIGH,36.0752,0.0,40.8,1,
25.965,93.11,0.005,50.4,MODERATE,42.4414,1.0,33.6,1,
26.075,93.075,0.005,50.4,MODERATE,42.4414,1.0,33.6,1,
25.975,93.125,0.005,50.4,MODERATE,42.4414,1.0,33.6,1,
26.055,93.03,0.005,36.0,MODERATE,42.4414,0.0,24.0,1,
26.095,93.1,0.005,100.0,CRITICAL,129.4461,0.8907,49.64,2,
26.12,93.09,0.005,100.0,CRITICAL,115.299,1.0,91.28,1,
26.08,93.0,0.005,100.0,CRITICAL,115.299,1.0,91.28,1,
26.31,93.085,0.005,83.88,CRITICAL,55.1738,0.3462,27.96,2,
26.18,93.26,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.25,93.215,0.005,85.68,CRITICAL,36.0752,1.0,57.12,1,
26.26,93.125,0.005,62.4,HIGH,37.4899,0.0,20.8,2,
26.3,93.085,0.005,100.0,CRITICAL,78.5165,0.0,88.8,1,
26.34,93.19,0.005,100.0,CRITICAL,78.5165,1.0,124.32,1,
26.33,93.14,0.005,100.0,CRITICAL,78.5165,1.0,124.32,1,
26.205,93.28,0.005,100.0,CRITICAL,78.5165,0.0,88.8,1,
26.27,93.125,0.005,100.0,CRITICAL,78.5165,1.0,124.32,1,
26.265,93.24,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
26.305,93.235,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
26.295,93.3,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
26.29,93.255,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
26.255,93.23,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
26.19,93.145,0.005,41.4,MODERATE,48.8076,0.0,27.6,1,
26.43,93.19,0.005,57.96,MODERATE,48.8076,1.0,38.64,1,
26.22,93.26,0.005,57.96,MODERATE,48.8076,1.0,38.64,1,
26.295,93.2,0.005,100.0,CRITICAL,112.4696,1.0,89.04,1,
26.035,93.21,0.005,100.0,CRITICAL,171.1801,1.0,91.0,2,
26.355,93.3,0.005,100.0,CRITICAL,112.4696,1.0,89.04,1,
26.315,93.155,0.005,100.0,CRITICAL,112.4696,1.0,89.04,1,
26.31,93.24,0.005,100.0,CRITICAL,112.4696,1.0,89.04,1,
25.995,93.045,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
26.055,93.08,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
26.07,93.06,0.005,100.0,CRITICAL,437.8533,1.0,120.0267,3,
26.105,93.15,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
25.975,93.165,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
26.07,93.1,0.005,32.4,MODERATE,19.0986,0.0,21.6,1,
26.135,93.24,0.005,4.2,SAFE,4.9515,0.0,2.8,1,
26.1,93.015,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.92,93.14,0.005,24.36,SAFE,20.5133,1.0,16.24,1,
26.045,92.63,0.005,43.2,MODERATE,25.4648,0.0,28.8,1,
26.255,92.455,0.005,43.2,MODERATE,25.4648,0.0,28.8,1,
26.09,92.635,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
26.13,92.51,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
26.165,92.605,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
26.12,92.55,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
26.34,92.655,0.005,100.0,CRITICAL,178.961,0.4348,79.2,3,
26.25,92.73,0.005,100.0,CRITICAL,111.7622,1.0,88.48,2,
26.225,92.65,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
26.125,92.64,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
26.255,92.57,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
26.16,92.615,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
